 
file: ,POJ/61/270.txt
 
file: ,POJ/40/2913.txt
ids: ,"['POJ/40/2884.txt', 'POJ/40/1540.txt', 'POJ/40/2652.txt', 'POJ/40/1446.txt', 'POJ/40/1877.txt', 'POJ/40/1830.txt', 'POJ/40/1147.txt', 'POJ/40/1280.txt', 'POJ/40/1396.txt', 'POJ/40/1973.txt']"
distances: ,"[0.03957056999206543, 0.03965061902999878, 0.04420715570449829, 0.04856914281845093, 0.049230337142944336, 0.050026655197143555, 0.050245702266693115, 0.05154150724411011, 0.05183690786361694, 0.05216848850250244]"
 
file: ,POJ/40/187.txt
ids: ,"['POJ/40/2800.txt', 'POJ/40/2853.txt', 'POJ/40/2873.txt', 'POJ/40/2327.txt', 'POJ/40/2785.txt', 'POJ/40/30.txt', 'POJ/40/78.txt', 'POJ/40/2954.txt', 'POJ/40/2805.txt', 'POJ/40/292.txt']"
distances: ,"[0.0430452823638916, 0.04698604345321655, 0.04946643114089966, 0.05523329973220825, 0.058759212493896484, 0.060389041900634766, 0.06274569034576416, 0.06323873996734619, 0.06665241718292236, 0.06774741411209106]"
 
file: ,POJ/40/2683.txt
ids: ,"['POJ/40/2714.txt', 'POJ/40/1280.txt', 'POJ/40/1830.txt', 'POJ/40/508.txt', 'POJ/40/1147.txt', 'POJ/40/1446.txt', 'POJ/40/2577.txt', 'POJ/40/1302.txt', 'POJ/40/2616.txt', 'POJ/40/2652.txt']"
distances: ,"[0.02864384651184082, 0.03791546821594238, 0.04417389631271362, 0.046304285526275635, 0.04640299081802368, 0.04651862382888794, 0.04912066459655762, 0.04981124401092529, 0.050122082233428955, 0.05065727233886719]"
 
file: ,POJ/40/86.txt
ids: ,"['POJ/40/1767.txt', 'POJ/40/376.txt', 'POJ/40/2261.txt', 'POJ/40/1462.txt', 'POJ/40/2748.txt', 'POJ/40/2422.txt', 'POJ/40/1664.txt', 'POJ/40/477.txt', 'POJ/40/1041.txt', 'POJ/40/2501.txt']"
distances: ,"[0.041702210903167725, 0.04358065128326416, 0.046658337116241455, 0.04896801710128784, 0.04946279525756836, 0.04975026845932007, 0.05152177810668945, 0.05202639102935791, 0.05215579271316528, 0.05262571573257446]"
 
file: ,POJ/40/421.txt
ids: ,"['POJ/40/2050.txt', 'POJ/40/1716.txt', 'POJ/40/1664.txt', 'POJ/40/302.txt', 'POJ/40/2881.txt', 'POJ/40/331.txt', 'POJ/40/461.txt', 'POJ/40/578.txt', 'POJ/40/417.txt', 'POJ/40/1682.txt']"
distances: ,"[0.028932273387908936, 0.03907400369644165, 0.03923153877258301, 0.0396687388420105, 0.03998279571533203, 0.046619713306427, 0.048251569271087646, 0.04859304428100586, 0.048780620098114014, 0.04943448305130005]"
 
file: ,POJ/40/1162.txt
ids: ,"['POJ/40/1665.txt', 'POJ/40/600.txt', 'POJ/40/2551.txt', 'POJ/40/1664.txt', 'POJ/40/2881.txt', 'POJ/40/1716.txt', 'POJ/40/2885.txt', 'POJ/40/302.txt', 'POJ/40/461.txt', 'POJ/40/1160.txt']"
distances: ,"[0.03232544660568237, 0.04202604293823242, 0.04348975419998169, 0.0435909628868103, 0.04622650146484375, 0.04632049798965454, 0.04668283462524414, 0.04791504144668579, 0.04791700839996338, 0.048815786838531494]"
 
file: ,POJ/40/2872.txt
ids: ,"['POJ/40/119.txt', 'POJ/40/1184.txt', 'POJ/40/2864.txt', 'POJ/40/1093.txt', 'POJ/40/2057.txt', 'POJ/40/1844.txt', 'POJ/40/1833.txt', 'POJ/40/365.txt', 'POJ/40/3026.txt', 'POJ/40/2624.txt']"
distances: ,"[0.05762213468551636, 0.05879420042037964, 0.06613433361053467, 0.06814014911651611, 0.06949722766876221, 0.07003062963485718, 0.07046383619308472, 0.07127690315246582, 0.07373958826065063, 0.0743446946144104]"
 
file: ,POJ/40/1374.txt
ids: ,"['POJ/40/1830.txt', 'POJ/40/2714.txt', 'POJ/40/1877.txt', 'POJ/40/1280.txt', 'POJ/40/1147.txt', 'POJ/40/1204.txt', 'POJ/40/1446.txt', 'POJ/40/1456.txt', 'POJ/40/1609.txt', 'POJ/40/2616.txt']"
distances: ,"[0.027058064937591553, 0.02858799695968628, 0.033697664737701416, 0.03463202714920044, 0.03486144542694092, 0.038169920444488525, 0.039978981018066406, 0.04500448703765869, 0.04580116271972656, 0.0458989143371582]"
 
file: ,POJ/40/2127.txt
ids: ,"['POJ/40/1446.txt', 'POJ/40/1830.txt', 'POJ/40/2884.txt', 'POJ/40/2652.txt', 'POJ/40/508.txt', 'POJ/40/1280.txt', 'POJ/40/745.txt', 'POJ/40/2522.txt', 'POJ/40/2714.txt', 'POJ/40/1302.txt']"
distances: ,"[0.040865302085876465, 0.04390746355056763, 0.04579216241836548, 0.046968936920166016, 0.04890882968902588, 0.05286306142807007, 0.05524629354476929, 0.05534785985946655, 0.058076679706573486, 0.058693885803222656]"
 
file: ,POJ/40/2292.txt
ids: ,"['POJ/40/2616.txt', 'POJ/40/1446.txt', 'POJ/40/88.txt', 'POJ/40/1609.txt', 'POJ/40/2714.txt', 'POJ/40/2577.txt', 'POJ/40/1330.txt', 'POJ/40/745.txt', 'POJ/40/2868.txt', 'POJ/40/1147.txt']"
distances: ,"[0.03703182935714722, 0.03978019952774048, 0.04017627239227295, 0.041624367237091064, 0.04168218374252319, 0.0442081093788147, 0.04450637102127075, 0.045324623584747314, 0.047077953815460205, 0.050916433334350586]"
 
file: ,POJ/40/3159.txt
ids: ,"['POJ/40/1417.txt', 'POJ/40/1093.txt', 'POJ/40/365.txt', 'POJ/40/1278.txt', 'POJ/40/1425.txt', 'POJ/40/2713.txt', 'POJ/40/2405.txt', 'POJ/40/2551.txt', 'POJ/40/600.txt', 'POJ/40/938.txt']"
distances: ,"[0.0411110520362854, 0.041292667388916016, 0.04187607765197754, 0.04335588216781616, 0.04341226816177368, 0.04434722661972046, 0.044726788997650146, 0.04492354393005371, 0.04501599073410034, 0.045057833194732666]"
 
file: ,POJ/40/2509.txt
ids: ,"['POJ/40/2211.txt', 'POJ/40/3177.txt', 'POJ/40/202.txt', 'POJ/40/359.txt', 'POJ/40/876.txt', 'POJ/40/2825.txt', 'POJ/40/2018.txt', 'POJ/40/461.txt', 'POJ/40/600.txt', 'POJ/40/116.txt']"
distances: ,"[0.029510438442230225, 0.03819841146469116, 0.048578619956970215, 0.05203002691268921, 0.052638113498687744, 0.05267113447189331, 0.05305689573287964, 0.05376404523849487, 0.053871214389801025, 0.054031968116760254]"
 
file: ,POJ/40/2290.txt
ids: ,"['POJ/40/1937.txt', 'POJ/40/3083.txt', 'POJ/40/254.txt', 'POJ/40/1678.txt', 'POJ/40/876.txt', 'POJ/40/2327.txt', 'POJ/40/1952.txt', 'POJ/40/30.txt', 'POJ/40/2501.txt', 'POJ/40/310.txt']"
distances: ,"[0.03882092237472534, 0.041822969913482666, 0.04261600971221924, 0.046198368072509766, 0.051602721214294434, 0.05245751142501831, 0.05295902490615845, 0.05365324020385742, 0.05436974763870239, 0.05548703670501709]"
 
file: ,POJ/40/609.txt
ids: ,"['POJ/40/119.txt', 'POJ/40/1553.txt', 'POJ/40/1425.txt', 'POJ/40/1641.txt', 'POJ/40/600.txt', 'POJ/40/2864.txt', 'POJ/40/2129.txt', 'POJ/40/1093.txt', 'POJ/40/1601.txt', 'POJ/40/1664.txt']"
distances: ,"[0.040975868701934814, 0.055842041969299316, 0.055918335914611816, 0.057101309299468994, 0.05810344219207764, 0.0582735538482666, 0.05889922380447388, 0.05904054641723633, 0.05963510274887085, 0.059655845165252686]"
 
file: ,POJ/40/2864.txt
ids: ,"['POJ/40/1609.txt', 'POJ/40/1915.txt', 'POJ/40/1446.txt', 'POJ/40/745.txt', 'POJ/40/1877.txt', 'POJ/40/2846.txt', 'POJ/40/1120.txt', 'POJ/40/88.txt', 'POJ/40/1147.txt', 'POJ/40/2714.txt']"
distances: ,"[0.029270470142364502, 0.03455740213394165, 0.036263227462768555, 0.03648132085800171, 0.03726208209991455, 0.04020136594772339, 0.04170048236846924, 0.04325687885284424, 0.04469507932662964, 0.045327603816986084]"
 
file: ,POJ/40/1612.txt
ids: ,"['POJ/40/1609.txt', 'POJ/40/745.txt', 'POJ/40/88.txt', 'POJ/40/1147.txt', 'POJ/40/1446.txt', 'POJ/40/1877.txt', 'POJ/40/2616.txt', 'POJ/40/1915.txt', 'POJ/40/2714.txt', 'POJ/40/1120.txt']"
distances: ,"[0.03005659580230713, 0.030615508556365967, 0.03755742311477661, 0.04006868600845337, 0.04473161697387695, 0.046422719955444336, 0.04649019241333008, 0.0473330020904541, 0.05163604021072388, 0.052237749099731445]"
 
file: ,POJ/40/1174.txt
ids: ,"['POJ/40/2714.txt', 'POJ/40/1280.txt', 'POJ/40/1830.txt', 'POJ/40/1446.txt', 'POJ/40/2577.txt', 'POJ/40/2952.txt', 'POJ/40/508.txt', 'POJ/40/1877.txt', 'POJ/40/745.txt', 'POJ/40/1147.txt']"
distances: ,"[0.029370427131652832, 0.035520195960998535, 0.03882807493209839, 0.03922247886657715, 0.03923541307449341, 0.04112666845321655, 0.04237180948257446, 0.0440555214881897, 0.04437226057052612, 0.04468125104904175]"
 
file: ,POJ/40/1835.txt
ids: ,"['POJ/40/2253.txt', 'POJ/40/1128.txt', 'POJ/40/1530.txt', 'POJ/40/36.txt', 'POJ/40/1402.txt', 'POJ/40/2186.txt', 'POJ/40/157.txt', 'POJ/40/2042.txt', 'POJ/40/631.txt', 'POJ/40/1248.txt']"
distances: ,"[0.030419111251831055, 0.033020973205566406, 0.037386178970336914, 0.0461047887802124, 0.04709625244140625, 0.05052858591079712, 0.051911771297454834, 0.05399101972579956, 0.05420064926147461, 0.05422860383987427]"
 
file: ,POJ/40/379.txt
ids: ,"['POJ/40/2825.txt', 'POJ/40/359.txt', 'POJ/40/687.txt', 'POJ/40/26.txt', 'POJ/40/600.txt', 'POJ/40/1976.txt', 'POJ/40/1774.txt', 'POJ/40/1324.txt', 'POJ/40/417.txt', 'POJ/40/1513.txt']"
distances: ,"[0.029101431369781494, 0.03468143939971924, 0.042548418045043945, 0.042690396308898926, 0.04376029968261719, 0.04410445690155029, 0.04559892416000366, 0.04743528366088867, 0.05040895938873291, 0.05045276880264282]"
 
file: ,POJ/40/1809.txt
ids: ,"['POJ/40/1448.txt', 'POJ/40/1808.txt', 'POJ/40/2805.txt', 'POJ/40/2830.txt', 'POJ/40/2298.txt', 'POJ/40/310.txt', 'POJ/40/2814.txt', 'POJ/40/2874.txt', 'POJ/40/392.txt', 'POJ/40/2870.txt']"
distances: ,"[0.055778324604034424, 0.05816066265106201, 0.0581631064414978, 0.059901297092437744, 0.06112140417098999, 0.06192809343338013, 0.0633782148361206, 0.06367021799087524, 0.06557303667068481, 0.06723523139953613]"
 
file: ,POJ/40/345.txt
ids: ,"['POJ/40/2800.txt', 'POJ/40/78.txt', 'POJ/40/30.txt', 'POJ/40/2327.txt', 'POJ/40/2117.txt', 'POJ/40/108.txt', 'POJ/40/876.txt', 'POJ/40/600.txt', 'POJ/40/1181.txt', 'POJ/40/39.txt']"
distances: ,"[0.032044053077697754, 0.033877551555633545, 0.05176669359207153, 0.05544745922088623, 0.057983577251434326, 0.06145089864730835, 0.06158280372619629, 0.061803460121154785, 0.06371551752090454, 0.06381750106811523]"
 
file: ,POJ/40/2865.txt
ids: ,"['POJ/40/430.txt', 'POJ/40/1037.txt', 'POJ/40/2952.txt', 'POJ/40/2113.txt', 'POJ/40/1042.txt', 'POJ/40/2510.txt', 'POJ/40/115.txt', 'POJ/40/312.txt', 'POJ/40/1135.txt', 'POJ/40/2577.txt']"
distances: ,"[0.021794557571411133, 0.025997638702392578, 0.029910027980804443, 0.034100890159606934, 0.03487473726272583, 0.0352020263671875, 0.04147517681121826, 0.04725003242492676, 0.047945618629455566, 0.05019116401672363]"
 
file: ,POJ/40/1411.txt
ids: ,"['POJ/40/1204.txt', 'POJ/40/2714.txt', 'POJ/40/2868.txt', 'POJ/40/2616.txt', 'POJ/40/1877.txt', 'POJ/40/1446.txt', 'POJ/40/88.txt', 'POJ/40/1185.txt', 'POJ/40/1609.txt', 'POJ/40/1830.txt']"
distances: ,"[0.027294635772705078, 0.035141050815582275, 0.035474419593811035, 0.039893388748168945, 0.03998345136642456, 0.04007822275161743, 0.04341995716094971, 0.043450772762298584, 0.043807387351989746, 0.044085919857025146]"
 
file: ,POJ/40/2642.txt
ids: ,"['POJ/40/1588.txt', 'POJ/40/2812.txt', 'POJ/40/2806.txt', 'POJ/40/1160.txt', 'POJ/40/2885.txt', 'POJ/40/2861.txt', 'POJ/40/2907.txt', 'POJ/40/2805.txt', 'POJ/40/2786.txt', 'POJ/40/1108.txt']"
distances: ,"[0.0493735671043396, 0.052735328674316406, 0.052805304527282715, 0.055765748023986816, 0.055971622467041016, 0.05628770589828491, 0.05658221244812012, 0.056706130504608154, 0.05685549974441528, 0.05736219882965088]"
 
file: ,POJ/40/542.txt
ids: ,"['POJ/40/2714.txt', 'POJ/40/1204.txt', 'POJ/40/1446.txt', 'POJ/40/1877.txt', 'POJ/40/1456.txt', 'POJ/40/1147.txt', 'POJ/40/1280.txt', 'POJ/40/1120.txt', 'POJ/40/88.txt', 'POJ/40/1784.txt']"
distances: ,"[0.02552342414855957, 0.03413975238800049, 0.036069512367248535, 0.036341190338134766, 0.03820526599884033, 0.03823667764663696, 0.04062032699584961, 0.04076099395751953, 0.041255414485931396, 0.04224616289138794]"
 
file: ,POJ/40/2508.txt
ids: ,"['POJ/40/745.txt', 'POJ/40/1830.txt', 'POJ/40/1609.txt', 'POJ/40/2868.txt', 'POJ/40/2616.txt', 'POJ/40/1835.txt', 'POJ/40/2577.txt', 'POJ/40/2677.txt', 'POJ/40/1579.txt', 'POJ/40/1446.txt']"
distances: ,"[0.05408608913421631, 0.05546969175338745, 0.05715334415435791, 0.05812948942184448, 0.058178842067718506, 0.05993068218231201, 0.06228846311569214, 0.06526225805282593, 0.0678057074546814, 0.06783521175384521]"
 
file: ,POJ/40/581.txt
ids: ,"['POJ/40/146.txt', 'POJ/40/1411.txt', 'POJ/40/600.txt', 'POJ/40/976.txt', 'POJ/40/576.txt', 'POJ/40/1708.txt', 'POJ/40/1664.txt', 'POJ/40/735.txt', 'POJ/40/2786.txt', 'POJ/40/2783.txt']"
distances: ,"[0.02837270498275757, 0.053870975971221924, 0.05510824918746948, 0.056834399700164795, 0.057047128677368164, 0.058048903942108154, 0.05813455581665039, 0.058204829692840576, 0.058422088623046875, 0.058463990688323975]"
 
file: ,POJ/40/1462.txt
ids: ,"['POJ/40/2714.txt', 'POJ/40/88.txt', 'POJ/40/1204.txt', 'POJ/40/2868.txt', 'POJ/40/1280.txt', 'POJ/40/1877.txt', 'POJ/40/1147.txt', 'POJ/40/1446.txt', 'POJ/40/86.txt', 'POJ/40/1456.txt']"
distances: ,"[0.029341518878936768, 0.04014408588409424, 0.04096096754074097, 0.04452669620513916, 0.04486668109893799, 0.044896066188812256, 0.04585498571395874, 0.04635322093963623, 0.04896801710128784, 0.049675941467285156]"
 
file: ,POJ/40/135.txt
ids: ,"['POJ/40/1644.txt', 'POJ/40/1417.txt', 'POJ/40/2405.txt', 'POJ/40/2186.txt', 'POJ/40/1676.txt', 'POJ/40/2538.txt', 'POJ/40/1181.txt', 'POJ/40/2713.txt', 'POJ/40/2057.txt', 'POJ/40/600.txt']"
distances: ,"[0.03174281120300293, 0.03356224298477173, 0.03505122661590576, 0.03512388467788696, 0.03603196144104004, 0.03866779804229736, 0.03976595401763916, 0.040276288986206055, 0.04030352830886841, 0.04055267572402954]"
 
file: ,POJ/40/1674.txt
ids: ,"['POJ/40/467.txt', 'POJ/40/2714.txt', 'POJ/40/1302.txt', 'POJ/40/1042.txt', 'POJ/40/1037.txt', 'POJ/40/1280.txt', 'POJ/40/850.txt', 'POJ/40/2616.txt', 'POJ/40/135.txt', 'POJ/40/2711.txt']"
distances: ,"[0.045965373516082764, 0.05039501190185547, 0.05204266309738159, 0.05275386571884155, 0.05521976947784424, 0.05587488412857056, 0.05732673406600952, 0.05799311399459839, 0.05887192487716675, 0.05918014049530029]"
 
file: ,POJ/40/337.txt
ids: ,"['POJ/40/1446.txt', 'POJ/40/2714.txt', 'POJ/40/1830.txt', 'POJ/40/1877.txt', 'POJ/40/1280.txt', 'POJ/40/1147.txt', 'POJ/40/2884.txt', 'POJ/40/508.txt', 'POJ/40/1609.txt', 'POJ/40/745.txt']"
distances: ,"[0.024868130683898926, 0.03220975399017334, 0.03234463930130005, 0.03506326675415039, 0.03592461347579956, 0.036268651485443115, 0.04184490442276001, 0.04223412275314331, 0.042250752449035645, 0.0428197979927063]"
 
file: ,POJ/40/1893.txt
ids: ,"['POJ/40/2577.txt', 'POJ/40/2868.txt', 'POJ/40/1204.txt', 'POJ/40/2714.txt', 'POJ/40/2616.txt', 'POJ/40/135.txt', 'POJ/40/1280.txt', 'POJ/40/2711.txt', 'POJ/40/2952.txt', 'POJ/40/171.txt']"
distances: ,"[0.02988821268081665, 0.03685653209686279, 0.03868800401687622, 0.04083532094955444, 0.043350040912628174, 0.045806705951690674, 0.05139094591140747, 0.05264979600906372, 0.053558170795440674, 0.054875195026397705]"
 
file: ,POJ/40/1845.txt
ids: ,"['POJ/40/2923.txt', 'POJ/40/2677.txt', 'POJ/40/1830.txt', 'POJ/40/1147.txt', 'POJ/40/1609.txt', 'POJ/40/1204.txt', 'POJ/40/1877.txt', 'POJ/40/745.txt', 'POJ/40/1456.txt', 'POJ/40/2652.txt']"
distances: ,"[0.07002192735671997, 0.07780760526657104, 0.0791274905204773, 0.08463513851165771, 0.08611428737640381, 0.08739173412322998, 0.08868175745010376, 0.08949697017669678, 0.09089618921279907, 0.09237086772918701]"
 
file: ,POJ/40/3075.txt
ids: ,"['POJ/40/1877.txt', 'POJ/40/1446.txt', 'POJ/40/2714.txt', 'POJ/40/1830.txt', 'POJ/40/1280.txt', 'POJ/40/1147.txt', 'POJ/40/1456.txt', 'POJ/40/745.txt', 'POJ/40/2884.txt', 'POJ/40/2846.txt']"
distances: ,"[0.06532484292984009, 0.06718814373016357, 0.06736636161804199, 0.06933587789535522, 0.07321900129318237, 0.07429260015487671, 0.07436048984527588, 0.07498228549957275, 0.07707417011260986, 0.07756650447845459]"
 
file: ,POJ/40/1676.txt
ids: ,"['POJ/40/2714.txt', 'POJ/40/2616.txt', 'POJ/40/1280.txt', 'POJ/40/2577.txt', 'POJ/40/1446.txt', 'POJ/40/135.txt', 'POJ/40/1830.txt', 'POJ/40/1877.txt', 'POJ/40/1302.txt', 'POJ/40/2952.txt']"
distances: ,"[0.027911603450775146, 0.028403937816619873, 0.0320887565612793, 0.03338587284088135, 0.03427928686141968, 0.03603196144104004, 0.03630959987640381, 0.041251420974731445, 0.04135388135910034, 0.04161369800567627]"
 
file: ,POJ/40/2814.txt
ids: ,"['POJ/40/1446.txt', 'POJ/40/2652.txt', 'POJ/40/2884.txt', 'POJ/40/1185.txt', 'POJ/40/2979.txt', 'POJ/40/1540.txt', 'POJ/40/1877.txt', 'POJ/40/1602.txt', 'POJ/40/2714.txt', 'POJ/40/1302.txt']"
distances: ,"[0.03179877996444702, 0.040036141872406006, 0.040853023529052734, 0.04099690914154053, 0.045955777168273926, 0.047667741775512695, 0.049632728099823, 0.04999476671218872, 0.0502590537071228, 0.051295697689056396]"
 
file: ,POJ/40/1448.txt
ids: ,"['POJ/40/1446.txt', 'POJ/40/508.txt', 'POJ/40/1830.txt', 'POJ/40/2652.txt', 'POJ/40/2979.txt', 'POJ/40/2884.txt', 'POJ/40/2522.txt', 'POJ/40/2714.txt', 'POJ/40/1280.txt', 'POJ/40/1877.txt']"
distances: ,"[0.019386351108551025, 0.036634743213653564, 0.037243664264678955, 0.038311541080474854, 0.03861522674560547, 0.03957086801528931, 0.04020380973815918, 0.04192465543746948, 0.04288548231124878, 0.043579161167144775]"
 
file: ,POJ/40/1528.txt
ids: ,"['POJ/40/1446.txt', 'POJ/40/1877.txt', 'POJ/40/1147.txt', 'POJ/40/2714.txt', 'POJ/40/1973.txt', 'POJ/40/1204.txt', 'POJ/40/2868.txt', 'POJ/40/1540.txt', 'POJ/40/1609.txt', 'POJ/40/1280.txt']"
distances: ,"[0.03794276714324951, 0.04011505842208862, 0.04071378707885742, 0.04139810800552368, 0.04253131151199341, 0.043704211711883545, 0.04393172264099121, 0.044463515281677246, 0.046176791191101074, 0.04636335372924805]"
 
file: ,POJ/40/1064.txt
ids: ,"['POJ/40/2669.txt', 'POJ/40/1174.txt', 'POJ/40/1848.txt', 'POJ/40/769.txt', 'POJ/40/735.txt', 'POJ/40/1370.txt', 'POJ/40/1448.txt', 'POJ/40/2327.txt', 'POJ/40/576.txt', 'POJ/40/325.txt']"
distances: ,"[0.05208003520965576, 0.052097856998443604, 0.05379146337509155, 0.05426901578903198, 0.05447971820831299, 0.05472970008850098, 0.05531942844390869, 0.055322110652923584, 0.055734217166900635, 0.055954039096832275]"
 
file: ,POJ/40/2970.txt
ids: ,"['POJ/40/2979.txt', 'POJ/40/2916.txt', 'POJ/40/2824.txt', 'POJ/40/2884.txt', 'POJ/40/2652.txt', 'POJ/40/2908.txt', 'POJ/40/2876.txt', 'POJ/40/1446.txt', 'POJ/40/2531.txt', 'POJ/40/1540.txt']"
distances: ,"[0.03973126411437988, 0.04029440879821777, 0.04787147045135498, 0.04837667942047119, 0.048490047454833984, 0.04923766851425171, 0.04937988519668579, 0.050932884216308594, 0.051205575466156006, 0.053114116191864014]"
 
file: ,POJ/40/1302.txt
ids: ,"['POJ/40/2327.txt', 'POJ/40/2669.txt', 'POJ/40/2628.txt', 'POJ/40/30.txt', 'POJ/40/735.txt', 'POJ/40/1076.txt', 'POJ/40/310.txt', 'POJ/40/2209.txt', 'POJ/40/919.txt', 'POJ/40/325.txt']"
distances: ,"[0.02809453010559082, 0.028127610683441162, 0.03360337018966675, 0.0344775915145874, 0.03593862056732178, 0.03620344400405884, 0.03711825609207153, 0.037517428398132324, 0.03826826810836792, 0.038633763790130615]"
 
file: ,POJ/40/2186.txt
ids: ,"['POJ/40/2714.txt', 'POJ/40/2616.txt', 'POJ/40/2577.txt', 'POJ/40/1280.txt', 'POJ/40/135.txt', 'POJ/40/2884.txt', 'POJ/40/1446.txt', 'POJ/40/1147.txt', 'POJ/40/1204.txt', 'POJ/40/1877.txt']"
distances: ,"[0.020874440670013428, 0.02463310956954956, 0.026530981063842773, 0.026590347290039062, 0.03512388467788696, 0.03629022836685181, 0.03732353448867798, 0.03781205415725708, 0.04112827777862549, 0.04122418165206909]"
 
file: ,POJ/40/133.txt
ids: ,"['POJ/40/39.txt', 'POJ/40/108.txt', 'POJ/40/3115.txt', 'POJ/40/578.txt', 'POJ/40/1993.txt', 'POJ/40/417.txt', 'POJ/40/600.txt', 'POJ/40/1664.txt', 'POJ/40/177.txt', 'POJ/40/2551.txt']"
distances: ,"[0.038195788860321045, 0.05213117599487305, 0.060556113719940186, 0.06653332710266113, 0.06711161136627197, 0.0671723484992981, 0.07112711668014526, 0.07181310653686523, 0.07248944044113159, 0.07433712482452393]"
 
file: ,POJ/40/1128.txt
ids: ,"['POJ/40/1835.txt', 'POJ/40/2049.txt', 'POJ/40/1204.txt', 'POJ/40/2868.txt', 'POJ/40/1877.txt', 'POJ/40/1540.txt', 'POJ/40/2677.txt', 'POJ/40/2714.txt', 'POJ/40/2923.txt', 'POJ/40/2510.txt']"
distances: ,"[0.033020973205566406, 0.04393589496612549, 0.04573565721511841, 0.04836773872375488, 0.04990994930267334, 0.05016452074050903, 0.05058544874191284, 0.05097222328186035, 0.05405551195144653, 0.057501912117004395]"
 
file: ,POJ/40/2839.txt
ids: ,"['POJ/40/1147.txt', 'POJ/40/2923.txt', 'POJ/40/1877.txt', 'POJ/40/2714.txt', 'POJ/40/1446.txt', 'POJ/40/1280.txt', 'POJ/40/1830.txt', 'POJ/40/2884.txt', 'POJ/40/745.txt', 'POJ/40/1609.txt']"
distances: ,"[0.024824082851409912, 0.03952610492706299, 0.03982365131378174, 0.04180425405502319, 0.043234288692474365, 0.04467803239822388, 0.04474663734436035, 0.04577916860580444, 0.046768367290496826, 0.04679453372955322]"
 
file: ,POJ/40/285.txt
ids: ,"['POJ/40/1137.txt', 'POJ/40/1469.txt', 'POJ/40/2952.txt', 'POJ/40/2149.txt', 'POJ/40/1630.txt', 'POJ/40/2360.txt', 'POJ/40/1042.txt', 'POJ/40/115.txt', 'POJ/40/1330.txt', 'POJ/40/430.txt']"
distances: ,"[0.029073655605316162, 0.03315174579620361, 0.03602713346481323, 0.04021620750427246, 0.042833924293518066, 0.043775856494903564, 0.04402416944503784, 0.04426276683807373, 0.04440218210220337, 0.04472249746322632]"
 
file: ,POJ/40/508.txt
ids: ,"['POJ/40/367.txt', 'POJ/40/455.txt', 'POJ/40/1370.txt', 'POJ/40/769.txt', 'POJ/40/1848.txt', 'POJ/40/873.txt', 'POJ/40/608.txt', 'POJ/40/396.txt', 'POJ/40/1448.txt', 'POJ/40/149.txt']"
distances: ,"[0.027656495571136475, 0.028429269790649414, 0.03177553415298462, 0.03276360034942627, 0.03450530767440796, 0.03567248582839966, 0.03598242998123169, 0.03654682636260986, 0.036634743213653564, 0.03672993183135986]"
 
file: ,POJ/40/2783.txt
ids: ,"['POJ/40/1446.txt', 'POJ/40/2714.txt', 'POJ/40/88.txt', 'POJ/40/2616.txt', 'POJ/40/1280.txt', 'POJ/40/508.txt', 'POJ/40/1147.txt', 'POJ/40/1302.txt', 'POJ/40/1120.txt', 'POJ/40/2884.txt']"
distances: ,"[0.025108814239501953, 0.030003368854522705, 0.03777647018432617, 0.03851640224456787, 0.03951162099838257, 0.04155772924423218, 0.04159533977508545, 0.04290759563446045, 0.04354888200759888, 0.04470109939575195]"
 
file: ,POJ/40/938.txt
ids: ,"['POJ/40/430.txt', 'POJ/40/2952.txt', 'POJ/40/1037.txt', 'POJ/40/2510.txt', 'POJ/40/1042.txt', 'POJ/40/2113.txt', 'POJ/40/1135.txt', 'POJ/40/115.txt', 'POJ/40/1630.txt', 'POJ/40/312.txt']"
distances: ,"[0.03220778703689575, 0.034116268157958984, 0.03482234477996826, 0.03683537244796753, 0.038400471210479736, 0.039020538330078125, 0.04194432497024536, 0.04269915819168091, 0.043341636657714844, 0.04481697082519531]"
 
file: ,POJ/40/253.txt
ids: ,"['POJ/40/2714.txt', 'POJ/40/1446.txt', 'POJ/40/1280.txt', 'POJ/40/2616.txt', 'POJ/40/2577.txt', 'POJ/40/1830.txt', 'POJ/40/1877.txt', 'POJ/40/1540.txt', 'POJ/40/1147.txt', 'POJ/40/745.txt']"
distances: ,"[0.028900563716888428, 0.03172564506530762, 0.03661000728607178, 0.03688269853591919, 0.03821176290512085, 0.03848850727081299, 0.03920549154281616, 0.04026240110397339, 0.04041188955307007, 0.040524065494537354]"
 
file: ,POJ/47/538.txt
ids: ,"['POJ/47/1599.txt', 'POJ/47/5259.txt', 'POJ/47/4939.txt', 'POJ/47/47.txt', 'POJ/47/2814.txt', 'POJ/47/2579.txt', 'POJ/47/1588.txt', 'POJ/47/391.txt', 'POJ/47/1162.txt', 'POJ/47/5305.txt']"
distances: ,"[0.03241950273513794, 0.038190364837646484, 0.04488813877105713, 0.046436309814453125, 0.04925227165222168, 0.05036717653274536, 0.052756428718566895, 0.05379283428192139, 0.05475795269012451, 0.056334733963012695]"
 
file: ,POJ/47/3916.txt
ids: ,"['POJ/47/4939.txt', 'POJ/47/4983.txt', 'POJ/47/3692.txt', 'POJ/47/4804.txt', 'POJ/47/4796.txt', 'POJ/47/4237.txt', 'POJ/47/5259.txt', 'POJ/47/47.txt', 'POJ/47/5034.txt', 'POJ/47/5753.txt']"
