results: ,"[{'id': 'POJ/64/2741.txt', 'distance': 0.7490854859352112, 'entity': {}}, {'id': 'POJ/85/2314.txt', 'distance': 0.7149907946586609, 'entity': {}}, {'id': 'POJ/85/2004.txt', 'distance': 0.6766219139099121, 'entity': {}}, {'id': 'POJ/64/407.txt', 'distance': 0.6716948747634888, 'entity': {}}, {'id': 'POJ/41/730.txt', 'distance': 0.6617730259895325, 'entity': {}}, {'id': 'POJ/89/1020.txt', 'distance': 0.6522696614265442, 'entity': {}}, {'id': 'POJ/89/467.txt', 'distance': 0.6512245535850525, 'entity': {}}, {'id': 'POJ/78/79.txt', 'distance': 0.6497601866722107, 'entity': {}}, {'id': 'POJ/78/367.txt', 'distance': 0.6469899415969849, 'entity': {}}, {'id': 'POJ/85/1700.txt', 'distance': 0.6456759572029114, 'entity': {}}]"
 
file: ,POJ/80/698.txt
results: ,"[{'id': 'POJ/83/1747.txt', 'distance': 0.7775983214378357, 'entity': {}}, {'id': 'POJ/39/2047.txt', 'distance': 0.7612056732177734, 'entity': {}}, {'id': 'POJ/55/798.txt', 'distance': 0.7561214566230774, 'entity': {}}, {'id': 'POJ/48/647.txt', 'distance': 0.746895432472229, 'entity': {}}, {'id': 'POJ/46/873.txt', 'distance': 0.7423476576805115, 'entity': {}}, {'id': 'POJ/78/666.txt', 'distance': 0.7275945544242859, 'entity': {}}, {'id': 'POJ/48/956.txt', 'distance': 0.7275621294975281, 'entity': {}}, {'id': 'POJ/64/3077.txt', 'distance': 0.7063934803009033, 'entity': {}}, {'id': 'POJ/78/1522.txt', 'distance': 0.7020900845527649, 'entity': {}}, {'id': 'POJ/78/1521.txt', 'distance': 0.6985165476799011, 'entity': {}}]"
 
file: ,POJ/80/946.txt
results: ,"[{'id': 'POJ/64/3184.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/39/2024.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/59/1146.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/80/946.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/98/2966.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/18/933.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/32/1124.txt', 'distance': 0.9740272760391235, 'entity': {}}, {'id': 'POJ/69/931.txt', 'distance': 0.9740272760391235, 'entity': {}}, {'id': 'POJ/18/2008.txt', 'distance': 0.9740272760391235, 'entity': {}}, {'id': 'POJ/27/2098.txt', 'distance': 0.9740272760391235, 'entity': {}}]"
 
file: ,POJ/80/1004.txt
results: ,"[{'id': 'POJ/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1682.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1040.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/80/41.txt
results: ,"[{'id': 'POJ/39/1387.txt', 'distance': 0.6655065417289734, 'entity': {}}, {'id': 'POJ/48/1344.txt', 'distance': 0.6446182727813721, 'entity': {}}, {'id': 'POJ/6/1418.txt', 'distance': 0.6394645571708679, 'entity': {}}, {'id': 'POJ/6/1811.txt', 'distance': 0.6384573578834534, 'entity': {}}, {'id': 'POJ/29/122.txt', 'distance': 0.6313251852989197, 'entity': {}}, {'id': 'POJ/29/1293.txt', 'distance': 0.629582941532135, 'entity': {}}, {'id': 'POJ/29/400.txt', 'distance': 0.6291764378547668, 'entity': {}}, {'id': 'POJ/6/2528.txt', 'distance': 0.6265029907226562, 'entity': {}}, {'id': 'POJ/6/2978.txt', 'distance': 0.6244287490844727, 'entity': {}}, {'id': 'POJ/6/1696.txt', 'distance': 0.6175602674484253, 'entity': {}}]"
 
file: ,POJ/80/866.txt
results: ,"[{'id': 'POJ/71/766.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/48/946.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/18/1750.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/74/186.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/80/866.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/39/227.txt', 'distance': 0.9522643089294434, 'entity': {}}, {'id': 'POJ/8/1228.txt', 'distance': 0.9522642493247986, 'entity': {}}, {'id': 'POJ/11/994.txt', 'distance': 0.9522642493247986, 'entity': {}}, {'id': 'POJ/59/798.txt', 'distance': 0.9140373468399048, 'entity': {}}, {'id': 'POJ/95/1012.txt', 'distance': 0.9140373468399048, 'entity': {}}]"
 
file: ,POJ/74/854.txt
results: ,"[{'id': 'POJ/41/724.txt', 'distance': 0.7532859444618225, 'entity': {}}, {'id': 'POJ/78/1280.txt', 'distance': 0.7210334539413452, 'entity': {}}, {'id': 'POJ/41/1213.txt', 'distance': 0.6957435011863708, 'entity': {}}, {'id': 'POJ/71/870.txt', 'distance': 0.6885135173797607, 'entity': {}}, {'id': 'POJ/41/207.txt', 'distance': 0.6817735433578491, 'entity': {}}, {'id': 'POJ/41/673.txt', 'distance': 0.6813536882400513, 'entity': {}}, {'id': 'POJ/65/649.txt', 'distance': 0.6738346815109253, 'entity': {}}, {'id': 'POJ/41/524.txt', 'distance': 0.673731803894043, 'entity': {}}, {'id': 'POJ/101/1096.txt', 'distance': 0.6670277118682861, 'entity': {}}, {'id': 'POJ/101/494.txt', 'distance': 0.6634219884872437, 'entity': {}}]"
 
file: ,POJ/74/186.txt
results: ,"[{'id': 'POJ/71/766.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/48/946.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/18/1750.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/74/186.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/80/866.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/39/227.txt', 'distance': 0.9522643089294434, 'entity': {}}, {'id': 'POJ/8/1228.txt', 'distance': 0.9522642493247986, 'entity': {}}, {'id': 'POJ/11/994.txt', 'distance': 0.9522642493247986, 'entity': {}}, {'id': 'POJ/59/798.txt', 'distance': 0.9140373468399048, 'entity': {}}, {'id': 'POJ/95/1012.txt', 'distance': 0.9140373468399048, 'entity': {}}]"
 
file: ,POJ/74/520.txt
results: ,"[{'id': 'POJ/24/2072.txt', 'distance': 0.7163175344467163, 'entity': {}}, {'id': 'POJ/24/182.txt', 'distance': 0.7149304151535034, 'entity': {}}, {'id': 'POJ/49/14.txt', 'distance': 0.7105223536491394, 'entity': {}}, {'id': 'POJ/78/318.txt', 'distance': 0.7076452374458313, 'entity': {}}, {'id': 'POJ/76/132.txt', 'distance': 0.7058576345443726, 'entity': {}}, {'id': 'POJ/49/836.txt', 'distance': 0.6975700259208679, 'entity': {}}, {'id': 'POJ/22/243.txt', 'distance': 0.6957103610038757, 'entity': {}}, {'id': 'POJ/74/530.txt', 'distance': 0.6949036717414856, 'entity': {}}, {'id': 'POJ/41/292.txt', 'distance': 0.6909369826316833, 'entity': {}}, {'id': 'POJ/77/1373.txt', 'distance': 0.69089674949646, 'entity': {}}]"
 
file: ,POJ/6/3783.txt
results: ,"[{'id': 'POJ/64/596.txt', 'distance': 0.8104047179222107, 'entity': {}}, {'id': 'POJ/64/571.txt', 'distance': 0.8006995916366577, 'entity': {}}, {'id': 'POJ/64/2352.txt', 'distance': 0.7854542136192322, 'entity': {}}, {'id': 'POJ/64/757.txt', 'distance': 0.7669997215270996, 'entity': {}}, {'id': 'POJ/64/1081.txt', 'distance': 0.7646960020065308, 'entity': {}}, {'id': 'POJ/82/1122.txt', 'distance': 0.7553926110267639, 'entity': {}}, {'id': 'POJ/46/1276.txt', 'distance': 0.754799485206604, 'entity': {}}, {'id': 'POJ/55/665.txt', 'distance': 0.7540086507797241, 'entity': {}}, {'id': 'POJ/24/104.txt', 'distance': 0.7440778613090515, 'entity': {}}, {'id': 'POJ/78/1388.txt', 'distance': 0.742863655090332, 'entity': {}}]"
 
file: ,POJ/1/1332.txt
results: ,"[{'id': 'POJ/1/2117.txt', 'distance': 0.6722919940948486, 'entity': {}}, {'id': 'POJ/1/721.txt', 'distance': 0.6705344915390015, 'entity': {}}, {'id': 'POJ/1/1120.txt', 'distance': 0.665592610836029, 'entity': {}}, {'id': 'POJ/1/1123.txt', 'distance': 0.661168098449707, 'entity': {}}, {'id': 'POJ/90/2023.txt', 'distance': 0.6585634350776672, 'entity': {}}, {'id': 'POJ/1/542.txt', 'distance': 0.657139241695404, 'entity': {}}, {'id': 'POJ/1/1313.txt', 'distance': 0.6524816155433655, 'entity': {}}, {'id': 'POJ/1/1353.txt', 'distance': 0.6506302952766418, 'entity': {}}, {'id': 'POJ/1/106.txt', 'distance': 0.6481416821479797, 'entity': {}}, {'id': 'POJ/1/1228.txt', 'distance': 0.6477751731872559, 'entity': {}}]"
 
file: ,POJ/10/2102.txt
results: ,"[{'id': 'POJ/35/881.txt', 'distance': 0.7012097835540771, 'entity': {}}, {'id': 'POJ/35/909.txt', 'distance': 0.7000986337661743, 'entity': {}}, {'id': 'POJ/35/1863.txt', 'distance': 0.6986798048019409, 'entity': {}}, {'id': 'POJ/35/1340.txt', 'distance': 0.6979225277900696, 'entity': {}}, {'id': 'POJ/35/861.txt', 'distance': 0.6962997317314148, 'entity': {}}, {'id': 'POJ/35/403.txt', 'distance': 0.6962867975234985, 'entity': {}}, {'id': 'POJ/76/1044.txt', 'distance': 0.6957838535308838, 'entity': {}}, {'id': 'POJ/76/1134.txt', 'distance': 0.6935330629348755, 'entity': {}}, {'id': 'POJ/35/911.txt', 'distance': 0.6915938258171082, 'entity': {}}, {'id': 'POJ/35/931.txt', 'distance': 0.6885741949081421, 'entity': {}}]"
 
file: ,POJ/10/2244.txt
results: ,"[{'id': 'POJ/79/1009.txt', 'distance': 0.710669994354248, 'entity': {}}, {'id': 'POJ/8/624.txt', 'distance': 0.7054113149642944, 'entity': {}}, {'id': 'POJ/79/5711.txt', 'distance': 0.7034713625907898, 'entity': {}}, {'id': 'POJ/79/4511.txt', 'distance': 0.7006038427352905, 'entity': {}}, {'id': 'POJ/79/908.txt', 'distance': 0.6984108090400696, 'entity': {}}, {'id': 'POJ/8/1083.txt', 'distance': 0.6936433911323547, 'entity': {}}, {'id': 'POJ/8/757.txt', 'distance': 0.6934177875518799, 'entity': {}}, {'id': 'POJ/79/1373.txt', 'distance': 0.6895831227302551, 'entity': {}}, {'id': 'POJ/10/979.txt', 'distance': 0.6893398761749268, 'entity': {}}, {'id': 'POJ/79/2137.txt', 'distance': 0.6883878707885742, 'entity': {}}]"
 
file: ,POJ/19/2377.txt
results: ,"[{'id': 'POJ/64/571.txt', 'distance': 0.8012517094612122, 'entity': {}}, {'id': 'POJ/64/1081.txt', 'distance': 0.7313563227653503, 'entity': {}}, {'id': 'POJ/78/79.txt', 'distance': 0.7200791239738464, 'entity': {}}, {'id': 'POJ/77/288.txt', 'distance': 0.7160032391548157, 'entity': {}}, {'id': 'POJ/48/839.txt', 'distance': 0.7151297330856323, 'entity': {}}, {'id': 'POJ/48/741.txt', 'distance': 0.7125794291496277, 'entity': {}}, {'id': 'POJ/64/596.txt', 'distance': 0.7110897898674011, 'entity': {}}, {'id': 'POJ/48/469.txt', 'distance': 0.7076451778411865, 'entity': {}}, {'id': 'POJ/48/392.txt', 'distance': 0.7058133482933044, 'entity': {}}, {'id': 'POJ/64/407.txt', 'distance': 0.7001979351043701, 'entity': {}}]"
 
file: ,POJ/19/1864.txt
results: ,"[{'id': 'POJ/19/3181.txt', 'distance': 0.7177223563194275, 'entity': {}}, {'id': 'POJ/19/1598.txt', 'distance': 0.7126924991607666, 'entity': {}}, {'id': 'POJ/55/1671.txt', 'distance': 0.7053886651992798, 'entity': {}}, {'id': 'POJ/19/98.txt', 'distance': 0.7052731513977051, 'entity': {}}, {'id': 'POJ/7/622.txt', 'distance': 0.7029626965522766, 'entity': {}}, {'id': 'POJ/7/273.txt', 'distance': 0.7029217481613159, 'entity': {}}, {'id': 'POJ/7/1204.txt', 'distance': 0.6996881365776062, 'entity': {}}, {'id': 'POJ/19/1696.txt', 'distance': 0.697393000125885, 'entity': {}}, {'id': 'POJ/7/569.txt', 'distance': 0.6969732046127319, 'entity': {}}, {'id': 'POJ/49/1124.txt', 'distance': 0.6964845657348633, 'entity': {}}]"
 
file: ,POJ/19/2825.txt
results: ,"[{'id': 'POJ/14/773.txt', 'distance': 0.766616702079773, 'entity': {}}, {'id': 'POJ/83/4633.txt', 'distance': 0.7502614855766296, 'entity': {}}, {'id': 'POJ/83/4530.txt', 'distance': 0.7189555168151855, 'entity': {}}, {'id': 'POJ/83/2936.txt', 'distance': 0.7111279368400574, 'entity': {}}, {'id': 'POJ/83/4291.txt', 'distance': 0.7041465044021606, 'entity': {}}, {'id': 'POJ/64/1413.txt', 'distance': 0.7035570740699768, 'entity': {}}, {'id': 'POJ/48/149.txt', 'distance': 0.7014811635017395, 'entity': {}}, {'id': 'POJ/48/1057.txt', 'distance': 0.7014811635017395, 'entity': {}}, {'id': 'POJ/64/2616.txt', 'distance': 0.7011816501617432, 'entity': {}}, {'id': 'POJ/64/1256.txt', 'distance': 0.7008698582649231, 'entity': {}}]"
 
file: ,POJ/19/3074.txt
results: ,"[{'id': 'POJ/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1682.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1040.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/8/563.txt
results: ,"[{'id': 'POJ/55/665.txt', 'distance': 0.7786712050437927, 'entity': {}}, {'id': 'POJ/64/571.txt', 'distance': 0.7595626711845398, 'entity': {}}, {'id': 'POJ/46/610.txt', 'distance': 0.7573680281639099, 'entity': {}}, {'id': 'POJ/46/1276.txt', 'distance': 0.7287137508392334, 'entity': {}}, {'id': 'POJ/64/2352.txt', 'distance': 0.7242947816848755, 'entity': {}}, {'id': 'POJ/64/757.txt', 'distance': 0.7193039655685425, 'entity': {}}, {'id': 'POJ/46/3180.txt', 'distance': 0.7095627188682556, 'entity': {}}, {'id': 'POJ/46/340.txt', 'distance': 0.7036904096603394, 'entity': {}}, {'id': 'POJ/46/2689.txt', 'distance': 0.6974830031394958, 'entity': {}}, {'id': 'POJ/46/1700.txt', 'distance': 0.6958599090576172, 'entity': {}}]"
 
file: ,POJ/8/1228.txt
results: ,"[{'id': 'POJ/39/227.txt', 'distance': 1.0000004768371582, 'entity': {}}, {'id': 'POJ/8/1228.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/11/994.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/80/866.txt', 'distance': 0.9522643685340881, 'entity': {}}, {'id': 'POJ/18/1750.txt', 'distance': 0.9522643685340881, 'entity': {}}, {'id': 'POJ/74/186.txt', 'distance': 0.9522643685340881, 'entity': {}}, {'id': 'POJ/71/766.txt', 'distance': 0.9522643089294434, 'entity': {}}, {'id': 'POJ/48/946.txt', 'distance': 0.9522643089294434, 'entity': {}}, {'id': 'POJ/59/839.txt', 'distance': 0.9243826270103455, 'entity': {}}, {'id': 'POJ/92/1160.txt', 'distance': 0.9243826270103455, 'entity': {}}]"
 
file: ,POJ/8/119.txt
results: ,"[{'id': 'POJ/78/1435.txt', 'distance': 0.7628542184829712, 'entity': {}}, {'id': 'POJ/32/2067.txt', 'distance': 0.7628316879272461, 'entity': {}}, {'id': 'POJ/32/2427.txt', 'distance': 0.7592421770095825, 'entity': {}}, {'id': 'POJ/22/467.txt', 'distance': 0.7548349499702454, 'entity': {}}, {'id': 'POJ/69/1158.txt', 'distance': 0.7545437812805176, 'entity': {}}, {'id': 'POJ/52/4727.txt', 'distance': 0.754235029220581, 'entity': {}}, {'id': 'POJ/32/2317.txt', 'distance': 0.7522643804550171, 'entity': {}}, {'id': 'POJ/69/964.txt', 'distance': 0.7516283392906189, 'entity': {}}, {'id': 'POJ/32/1486.txt', 'distance': 0.7511453628540039, 'entity': {}}, {'id': 'POJ/69/895.txt', 'distance': 0.7510684728622437, 'entity': {}}]"
 
file: ,POJ/21/1929.txt
results: ,"[{'id': 'POJ/14/773.txt', 'distance': 0.7369883060455322, 'entity': {}}, {'id': 'POJ/46/266.txt', 'distance': 0.7285710573196411, 'entity': {}}, {'id': 'POJ/76/665.txt', 'distance': 0.7000899910926819, 'entity': {}}, {'id': 'POJ/52/1692.txt', 'distance': 0.6806365251541138, 'entity': {}}, {'id': 'POJ/46/2487.txt', 'distance': 0.6682195663452148, 'entity': {}}, {'id': 'POJ/2/1088.txt', 'distance': 0.6647666692733765, 'entity': {}}, {'id': 'POJ/77/1137.txt', 'distance': 0.6610744595527649, 'entity': {}}, {'id': 'POJ/25/141.txt', 'distance': 0.6572744846343994, 'entity': {}}, {'id': 'POJ/46/3380.txt', 'distance': 0.647409975528717, 'entity': {}}, {'id': 'POJ/46/3047.txt', 'distance': 0.6414922475814819, 'entity': {}}]"
 
file: ,POJ/21/2101.txt
results: ,"[{'id': 'POJ/94/738.txt', 'distance': 0.7480096817016602, 'entity': {}}, {'id': 'POJ/94/24.txt', 'distance': 0.743471622467041, 'entity': {}}, {'id': 'POJ/94/1168.txt', 'distance': 0.7381561994552612, 'entity': {}}, {'id': 'POJ/94/174.txt', 'distance': 0.7364585399627686, 'entity': {}}, {'id': 'POJ/94/1701.txt', 'distance': 0.7359837889671326, 'entity': {}}, {'id': 'POJ/94/65.txt', 'distance': 0.7332208156585693, 'entity': {}}, {'id': 'POJ/94/1744.txt', 'distance': 0.7331347465515137, 'entity': {}}, {'id': 'POJ/21/236.txt', 'distance': 0.7323578596115112, 'entity': {}}, {'id': 'POJ/94/229.txt', 'distance': 0.7323452830314636, 'entity': {}}, {'id': 'POJ/94/1166.txt', 'distance': 0.7308259606361389, 'entity': {}}]"
 
file: ,POJ/21/1037.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/21/833.txt
results: ,"[{'id': 'POJ/46/2104.txt', 'distance': 0.6811521649360657, 'entity': {}}, {'id': 'POJ/64/3257.txt', 'distance': 0.6677209138870239, 'entity': {}}, {'id': 'POJ/46/2601.txt', 'distance': 0.6656164526939392, 'entity': {}}, {'id': 'POJ/49/836.txt', 'distance': 0.6654772758483887, 'entity': {}}, {'id': 'POJ/78/573.txt', 'distance': 0.665134847164154, 'entity': {}}, {'id': 'POJ/64/870.txt', 'distance': 0.6640048027038574, 'entity': {}}, {'id': 'POJ/48/1279.txt', 'distance': 0.6639411449432373, 'entity': {}}, {'id': 'POJ/77/1053.txt', 'distance': 0.6527904868125916, 'entity': {}}, {'id': 'POJ/48/281.txt', 'distance': 0.6465964317321777, 'entity': {}}, {'id': 'POJ/64/2473.txt', 'distance': 0.6442657709121704, 'entity': {}}]"
 
file: ,POJ/21/1159.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/75/265.txt
results: ,"[{'id': 'POJ/22/41.txt', 'distance': 0.7632738351821899, 'entity': {}}, {'id': 'POJ/22/68.txt', 'distance': 0.7547828555107117, 'entity': {}}, {'id': 'POJ/76/308.txt', 'distance': 0.7472474575042725, 'entity': {}}, {'id': 'POJ/22/552.txt', 'distance': 0.7466481924057007, 'entity': {}}, {'id': 'POJ/22/86.txt', 'distance': 0.7455392479896545, 'entity': {}}, {'id': 'POJ/22/509.txt', 'distance': 0.7271480560302734, 'entity': {}}, {'id': 'POJ/76/413.txt', 'distance': 0.7269064784049988, 'entity': {}}, {'id': 'POJ/76/292.txt', 'distance': 0.7241777777671814, 'entity': {}}, {'id': 'POJ/76/1070.txt', 'distance': 0.7236323952674866, 'entity': {}}, {'id': 'POJ/21/1112.txt', 'distance': 0.7234620451927185, 'entity': {}}]"
 
file: ,POJ/72/2265.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/38/780.txt
results: ,"[{'id': 'POJ/70/1056.txt', 'distance': 0.7593673467636108, 'entity': {}}, {'id': 'POJ/70/646.txt', 'distance': 0.758222222328186, 'entity': {}}, {'id': 'POJ/70/871.txt', 'distance': 0.7526387572288513, 'entity': {}}, {'id': 'POJ/70/1021.txt', 'distance': 0.7489340305328369, 'entity': {}}, {'id': 'POJ/70/1212.txt', 'distance': 0.7475547790527344, 'entity': {}}, {'id': 'POJ/70/1120.txt', 'distance': 0.7451690435409546, 'entity': {}}, {'id': 'POJ/70/469.txt', 'distance': 0.7449838519096375, 'entity': {}}, {'id': 'POJ/70/1269.txt', 'distance': 0.7415993809700012, 'entity': {}}, {'id': 'POJ/70/372.txt', 'distance': 0.7408614158630371, 'entity': {}}, {'id': 'POJ/70/1106.txt', 'distance': 0.7389328479766846, 'entity': {}}]"
 
file: ,POJ/31/565.txt
results: ,"[{'id': 'POJ/2/1089.txt', 'distance': 0.7501596212387085, 'entity': {}}, {'id': 'POJ/2/773.txt', 'distance': 0.7440730929374695, 'entity': {}}, {'id': 'POJ/39/405.txt', 'distance': 0.7421560287475586, 'entity': {}}, {'id': 'POJ/2/1275.txt', 'distance': 0.7228895425796509, 'entity': {}}, {'id': 'POJ/39/1650.txt', 'distance': 0.7103455662727356, 'entity': {}}, {'id': 'POJ/79/350.txt', 'distance': 0.7085762619972229, 'entity': {}}, {'id': 'POJ/39/366.txt', 'distance': 0.7021220922470093, 'entity': {}}, {'id': 'POJ/14/800.txt', 'distance': 0.6948906779289246, 'entity': {}}, {'id': 'POJ/14/1288.txt', 'distance': 0.6942209601402283, 'entity': {}}, {'id': 'POJ/14/1144.txt', 'distance': 0.6939147114753723, 'entity': {}}]"
 
file: ,POJ/31/253.txt
results: ,"[{'id': 'POJ/31/1566.txt', 'distance': 0.710702657699585, 'entity': {}}, {'id': 'POJ/31/406.txt', 'distance': 0.6918700337409973, 'entity': {}}, {'id': 'POJ/31/371.txt', 'distance': 0.681298553943634, 'entity': {}}, {'id': 'POJ/31/112.txt', 'distance': 0.6809716820716858, 'entity': {}}, {'id': 'POJ/31/1763.txt', 'distance': 0.6796849370002747, 'entity': {}}, {'id': 'POJ/31/742.txt', 'distance': 0.6765227913856506, 'entity': {}}, {'id': 'POJ/31/1966.txt', 'distance': 0.6754013895988464, 'entity': {}}, {'id': 'POJ/31/1391.txt', 'distance': 0.6731389164924622, 'entity': {}}, {'id': 'POJ/31/1007.txt', 'distance': 0.670698881149292, 'entity': {}}, {'id': 'POJ/31/1159.txt', 'distance': 0.6696155667304993, 'entity': {}}]"
 
file: ,POJ/96/596.txt
results: ,"[{'id': 'POJ/71/1073.txt', 'distance': 0.6846994757652283, 'entity': {}}, {'id': 'POJ/71/1289.txt', 'distance': 0.6726340651512146, 'entity': {}}, {'id': 'POJ/55/714.txt', 'distance': 0.6534303426742554, 'entity': {}}, {'id': 'POJ/39/1070.txt', 'distance': 0.6503088474273682, 'entity': {}}, {'id': 'POJ/48/647.txt', 'distance': 0.6497073173522949, 'entity': {}}, {'id': 'POJ/71/2239.txt', 'distance': 0.6487916707992554, 'entity': {}}, {'id': 'POJ/71/1506.txt', 'distance': 0.6416394710540771, 'entity': {}}, {'id': 'POJ/71/81.txt', 'distance': 0.6360202431678772, 'entity': {}}, {'id': 'POJ/85/2004.txt', 'distance': 0.6315116882324219, 'entity': {}}, {'id': 'POJ/4/1680.txt', 'distance': 0.6285871863365173, 'entity': {}}]"
 
file: ,POJ/98/2966.txt
