 
file: ,POJ/61/1338.txt
results: ,"[{'id': 'POJ/19/2377.txt', 'distance': 0.8127294182777405, 'entity': {}}, {'id': 'POJ/19/958.txt', 'distance': 0.811010479927063, 'entity': {}}, {'id': 'POJ/19/869.txt', 'distance': 0.8099495768547058, 'entity': {}}, {'id': 'POJ/39/1471.txt', 'distance': 0.8087356686592102, 'entity': {}}, {'id': 'POJ/51/916.txt', 'distance': 0.8050819039344788, 'entity': {}}, {'id': 'POJ/37/385.txt', 'distance': 0.8050134778022766, 'entity': {}}, {'id': 'POJ/83/4175.txt', 'distance': 0.8044732809066772, 'entity': {}}, {'id': 'POJ/102/991.txt', 'distance': 0.8039636015892029, 'entity': {}}, {'id': 'POJ/55/155.txt', 'distance': 0.8030433654785156, 'entity': {}}, {'id': 'POJ/20/584.txt', 'distance': 0.8029727339744568, 'entity': {}}]"
 
file: ,POJ/53/535.txt
results: ,"[{'id': 'POJ/22/41.txt', 'distance': 0.8155645728111267, 'entity': {}}, {'id': 'POJ/22/139.txt', 'distance': 0.8143632411956787, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.7905021905899048, 'entity': {}}, {'id': 'POJ/14/1109.txt', 'distance': 0.7790341377258301, 'entity': {}}, {'id': 'POJ/13/27.txt', 'distance': 0.7787086963653564, 'entity': {}}, {'id': 'POJ/14/1069.txt', 'distance': 0.7652203440666199, 'entity': {}}, {'id': 'POJ/22/469.txt', 'distance': 0.7146148085594177, 'entity': {}}, {'id': 'POJ/14/452.txt', 'distance': 0.7091081142425537, 'entity': {}}, {'id': 'POJ/22/252.txt', 'distance': 0.6957628130912781, 'entity': {}}, {'id': 'POJ/25/392.txt', 'distance': 0.6953669190406799, 'entity': {}}]"
 
file: ,POJ/30/2278.txt
results: ,"[{'id': 'POJ/82/1216.txt', 'distance': 0.8352210521697998, 'entity': {}}, {'id': 'POJ/29/1250.txt', 'distance': 0.8345667123794556, 'entity': {}}, {'id': 'POJ/76/1664.txt', 'distance': 0.832797646522522, 'entity': {}}, {'id': 'POJ/76/1675.txt', 'distance': 0.8303751945495605, 'entity': {}}, {'id': 'POJ/48/1205.txt', 'distance': 0.8299880027770996, 'entity': {}}, {'id': 'POJ/76/256.txt', 'distance': 0.8299386501312256, 'entity': {}}, {'id': 'POJ/9/162.txt', 'distance': 0.8293183445930481, 'entity': {}}, {'id': 'POJ/66/405.txt', 'distance': 0.8281489014625549, 'entity': {}}, {'id': 'POJ/2/705.txt', 'distance': 0.8271939754486084, 'entity': {}}, {'id': 'POJ/76/921.txt', 'distance': 0.8266440033912659, 'entity': {}}]"
 
file: ,POJ/30/2812.txt
results: ,"[{'id': 'POJ/22/955.txt', 'distance': 0.8872793316841125, 'entity': {}}, {'id': 'POJ/14/149.txt', 'distance': 0.84779953956604, 'entity': {}}, {'id': 'POJ/22/727.txt', 'distance': 0.8469399213790894, 'entity': {}}, {'id': 'POJ/5/171.txt', 'distance': 0.8317360877990723, 'entity': {}}, {'id': 'POJ/25/312.txt', 'distance': 0.815142810344696, 'entity': {}}, {'id': 'POJ/14/329.txt', 'distance': 0.8088779449462891, 'entity': {}}, {'id': 'POJ/22/937.txt', 'distance': 0.8007861375808716, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.7870559692382812, 'entity': {}}, {'id': 'POJ/14/1188.txt', 'distance': 0.7869725227355957, 'entity': {}}, {'id': 'POJ/25/1323.txt', 'distance': 0.7864283919334412, 'entity': {}}]"
 
file: ,POJ/37/1018.txt
results: ,"[{'id': 'POJ/22/1089.txt', 'distance': 0.9004676342010498, 'entity': {}}, {'id': 'POJ/22/937.txt', 'distance': 0.9003443121910095, 'entity': {}}, {'id': 'POJ/14/149.txt', 'distance': 0.8816114068031311, 'entity': {}}, {'id': 'POJ/22/727.txt', 'distance': 0.8296186923980713, 'entity': {}}, {'id': 'POJ/14/329.txt', 'distance': 0.827255129814148, 'entity': {}}, {'id': 'POJ/25/392.txt', 'distance': 0.8262897729873657, 'entity': {}}, {'id': 'POJ/22/955.txt', 'distance': 0.793082594871521, 'entity': {}}, {'id': 'POJ/5/171.txt', 'distance': 0.772689700126648, 'entity': {}}, {'id': 'POJ/5/392.txt', 'distance': 0.7489525079727173, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.7277510762214661, 'entity': {}}]"
 
file: ,POJ/37/1589.txt
results: ,"[{'id': 'POJ/67/1231.txt', 'distance': 0.9165275692939758, 'entity': {}}, {'id': 'POJ/25/559.txt', 'distance': 0.916322648525238, 'entity': {}}, {'id': 'POJ/20/809.txt', 'distance': 0.9156762361526489, 'entity': {}}, {'id': 'POJ/55/1693.txt', 'distance': 0.9139211773872375, 'entity': {}}, {'id': 'POJ/18/995.txt', 'distance': 0.913916289806366, 'entity': {}}, {'id': 'POJ/62/469.txt', 'distance': 0.9130309820175171, 'entity': {}}, {'id': 'POJ/66/1612.txt', 'distance': 0.911573052406311, 'entity': {}}, {'id': 'POJ/75/201.txt', 'distance': 0.9108720421791077, 'entity': {}}, {'id': 'POJ/32/2211.txt', 'distance': 0.9094717502593994, 'entity': {}}, {'id': 'POJ/80/1205.txt', 'distance': 0.9086841940879822, 'entity': {}}]"
 
file: ,POJ/37/1700.txt
results: ,"[{'id': 'POJ/14/1188.txt', 'distance': 0.8000975251197815, 'entity': {}}, {'id': 'POJ/25/1143.txt', 'distance': 0.7868203520774841, 'entity': {}}, {'id': 'POJ/13/743.txt', 'distance': 0.7795575857162476, 'entity': {}}, {'id': 'POJ/22/909.txt', 'distance': 0.7756876945495605, 'entity': {}}, {'id': 'POJ/14/292.txt', 'distance': 0.7692282199859619, 'entity': {}}, {'id': 'POJ/22/606.txt', 'distance': 0.7509180903434753, 'entity': {}}, {'id': 'POJ/25/312.txt', 'distance': 0.7451143264770508, 'entity': {}}, {'id': 'POJ/13/242.txt', 'distance': 0.7441027760505676, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.7349510192871094, 'entity': {}}, {'id': 'POJ/22/186.txt', 'distance': 0.7278199195861816, 'entity': {}}]"
 
file: ,POJ/37/1881.txt
results: ,"[{'id': 'POJ/25/1143.txt', 'distance': 0.8933071494102478, 'entity': {}}, {'id': 'POJ/22/606.txt', 'distance': 0.8310089111328125, 'entity': {}}, {'id': 'POJ/14/292.txt', 'distance': 0.8304905891418457, 'entity': {}}, {'id': 'POJ/22/909.txt', 'distance': 0.8202832341194153, 'entity': {}}, {'id': 'POJ/13/242.txt', 'distance': 0.8155676126480103, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.8080393671989441, 'entity': {}}, {'id': 'POJ/25/1323.txt', 'distance': 0.7959145307540894, 'entity': {}}, {'id': 'POJ/13/1946.txt', 'distance': 0.7945944666862488, 'entity': {}}, {'id': 'POJ/13/743.txt', 'distance': 0.7881456613540649, 'entity': {}}, {'id': 'POJ/25/312.txt', 'distance': 0.7518771290779114, 'entity': {}}]"
 
file: ,POJ/99/908.txt
results: ,"[{'id': 'POJ/94/683.txt', 'distance': 0.8515796661376953, 'entity': {}}, {'id': 'POJ/79/2871.txt', 'distance': 0.8504080772399902, 'entity': {}}, {'id': 'POJ/5/832.txt', 'distance': 0.8457292914390564, 'entity': {}}, {'id': 'POJ/99/2560.txt', 'distance': 0.8444811105728149, 'entity': {}}, {'id': 'POJ/64/2577.txt', 'distance': 0.8442606329917908, 'entity': {}}, {'id': 'POJ/82/401.txt', 'distance': 0.8416574001312256, 'entity': {}}, {'id': 'POJ/99/1166.txt', 'distance': 0.8413484692573547, 'entity': {}}, {'id': 'POJ/35/702.txt', 'distance': 0.8395079374313354, 'entity': {}}, {'id': 'POJ/38/1733.txt', 'distance': 0.8386948108673096, 'entity': {}}, {'id': 'POJ/78/705.txt', 'distance': 0.838323175907135, 'entity': {}}]"
 
file: ,POJ/99/705.txt
results: ,"[{'id': 'POJ/13/1710.txt', 'distance': 0.8262555003166199, 'entity': {}}, {'id': 'POJ/22/912.txt', 'distance': 0.8196744322776794, 'entity': {}}, {'id': 'POJ/22/40.txt', 'distance': 0.8153480887413025, 'entity': {}}, {'id': 'POJ/22/412.txt', 'distance': 0.8150045275688171, 'entity': {}}, {'id': 'POJ/22/347.txt', 'distance': 0.8128299117088318, 'entity': {}}, {'id': 'POJ/22/120.txt', 'distance': 0.8057838082313538, 'entity': {}}, {'id': 'POJ/14/645.txt', 'distance': 0.7974663972854614, 'entity': {}}, {'id': 'POJ/14/780.txt', 'distance': 0.7970086336135864, 'entity': {}}, {'id': 'POJ/5/146.txt', 'distance': 0.7877873182296753, 'entity': {}}, {'id': 'POJ/22/514.txt', 'distance': 0.777550220489502, 'entity': {}}]"
 
file: ,POJ/52/1111.txt
results: ,"[{'id': 'POJ/90/1184.txt', 'distance': 0.857552707195282, 'entity': {}}, {'id': 'POJ/55/622.txt', 'distance': 0.8542523384094238, 'entity': {}}, {'id': 'POJ/19/403.txt', 'distance': 0.8507280945777893, 'entity': {}}, {'id': 'POJ/19/455.txt', 'distance': 0.8426215648651123, 'entity': {}}, {'id': 'POJ/31/1963.txt', 'distance': 0.8424962759017944, 'entity': {}}, {'id': 'POJ/31/1592.txt', 'distance': 0.8402363061904907, 'entity': {}}, {'id': 'POJ/10/1065.txt', 'distance': 0.8398770093917847, 'entity': {}}, {'id': 'POJ/77/227.txt', 'distance': 0.8398101329803467, 'entity': {}}, {'id': 'POJ/31/1522.txt', 'distance': 0.8381025791168213, 'entity': {}}, {'id': 'POJ/19/2831.txt', 'distance': 0.8372988104820251, 'entity': {}}]"
 
file: ,POJ/101/288.txt
results: ,"[{'id': 'POJ/25/1143.txt', 'distance': 0.8307958245277405, 'entity': {}}, {'id': 'POJ/5/392.txt', 'distance': 0.8007625341415405, 'entity': {}}, {'id': 'POJ/13/27.txt', 'distance': 0.7705146074295044, 'entity': {}}, {'id': 'POJ/25/1323.txt', 'distance': 0.7664446234703064, 'entity': {}}, {'id': 'POJ/22/606.txt', 'distance': 0.7659962177276611, 'entity': {}}, {'id': 'POJ/13/155.txt', 'distance': 0.7574281692504883, 'entity': {}}, {'id': 'POJ/25/312.txt', 'distance': 0.7515862584114075, 'entity': {}}, {'id': 'POJ/14/292.txt', 'distance': 0.7463300228118896, 'entity': {}}, {'id': 'POJ/14/1188.txt', 'distance': 0.7432642579078674, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.7403433322906494, 'entity': {}}]"
 
file: ,POJ/101/674.txt
results: ,"[{'id': 'POJ/27/1320.txt', 'distance': 0.9397986531257629, 'entity': {}}, {'id': 'POJ/51/867.txt', 'distance': 0.9363144040107727, 'entity': {}}, {'id': 'POJ/51/84.txt', 'distance': 0.934033989906311, 'entity': {}}, {'id': 'POJ/51/194.txt', 'distance': 0.932346522808075, 'entity': {}}, {'id': 'POJ/43/1336.txt', 'distance': 0.9317523241043091, 'entity': {}}, {'id': 'POJ/100/2545.txt', 'distance': 0.9316973090171814, 'entity': {}}, {'id': 'POJ/17/727.txt', 'distance': 0.931663453578949, 'entity': {}}, {'id': 'POJ/27/1330.txt', 'distance': 0.9316420555114746, 'entity': {}}, {'id': 'POJ/4/454.txt', 'distance': 0.9315590858459473, 'entity': {}}, {'id': 'POJ/79/1838.txt', 'distance': 0.931294322013855, 'entity': {}}]"
 
file: ,POJ/101/845.txt
results: ,"[{'id': 'POJ/22/606.txt', 'distance': 0.8924216628074646, 'entity': {}}, {'id': 'POJ/13/1946.txt', 'distance': 0.8670203685760498, 'entity': {}}, {'id': 'POJ/13/743.txt', 'distance': 0.8418489694595337, 'entity': {}}, {'id': 'POJ/13/242.txt', 'distance': 0.8271377682685852, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.8237588405609131, 'entity': {}}, {'id': 'POJ/13/27.txt', 'distance': 0.817343533039093, 'entity': {}}, {'id': 'POJ/5/869.txt', 'distance': 0.8102135062217712, 'entity': {}}, {'id': 'POJ/22/666.txt', 'distance': 0.8089902400970459, 'entity': {}}, {'id': 'POJ/13/155.txt', 'distance': 0.7851439118385315, 'entity': {}}, {'id': 'POJ/22/909.txt', 'distance': 0.7810117602348328, 'entity': {}}]"
 
file: ,POJ/55/1331.txt
results: ,"[{'id': 'POJ/13/155.txt', 'distance': 0.8369399905204773, 'entity': {}}, {'id': 'POJ/22/252.txt', 'distance': 0.8256433606147766, 'entity': {}}, {'id': 'POJ/14/452.txt', 'distance': 0.8246703743934631, 'entity': {}}, {'id': 'POJ/22/242.txt', 'distance': 0.8189746737480164, 'entity': {}}, {'id': 'POJ/22/469.txt', 'distance': 0.8091850280761719, 'entity': {}}, {'id': 'POJ/13/27.txt', 'distance': 0.8033860325813293, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.7993977069854736, 'entity': {}}, {'id': 'POJ/14/1109.txt', 'distance': 0.7987440228462219, 'entity': {}}, {'id': 'POJ/22/139.txt', 'distance': 0.787116527557373, 'entity': {}}, {'id': 'POJ/5/869.txt', 'distance': 0.7835460305213928, 'entity': {}}]"
 
file: ,POJ/55/714.txt
results: ,"[{'id': 'POJ/13/27.txt', 'distance': 0.6848258972167969, 'entity': {}}, {'id': 'POJ/22/139.txt', 'distance': 0.683447539806366, 'entity': {}}, {'id': 'POJ/14/1109.txt', 'distance': 0.6774627566337585, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.6601110696792603, 'entity': {}}, {'id': 'POJ/14/1069.txt', 'distance': 0.6485782265663147, 'entity': {}}, {'id': 'POJ/25/49.txt', 'distance': 0.6323469281196594, 'entity': {}}, {'id': 'POJ/22/41.txt', 'distance': 0.630886435508728, 'entity': {}}, {'id': 'POJ/13/155.txt', 'distance': 0.6131761074066162, 'entity': {}}, {'id': 'POJ/14/149.txt', 'distance': 0.6109846234321594, 'entity': {}}, {'id': 'POJ/5/171.txt', 'distance': 0.6098966002464294, 'entity': {}}]"
 
file: ,POJ/55/1730.txt
results: ,"[{'id': 'POJ/27/640.txt', 'distance': 0.9044433236122131, 'entity': {}}, {'id': 'POJ/27/2214.txt', 'distance': 0.9013915657997131, 'entity': {}}, {'id': 'POJ/17/1173.txt', 'distance': 0.8997421264648438, 'entity': {}}, {'id': 'POJ/47/5161.txt', 'distance': 0.898665189743042, 'entity': {}}, {'id': 'POJ/32/1075.txt', 'distance': 0.8977962136268616, 'entity': {}}, {'id': 'POJ/69/1253.txt', 'distance': 0.897070586681366, 'entity': {}}, {'id': 'POJ/38/870.txt', 'distance': 0.8966522216796875, 'entity': {}}, {'id': 'POJ/17/1319.txt', 'distance': 0.896540105342865, 'entity': {}}, {'id': 'POJ/26/593.txt', 'distance': 0.8954753875732422, 'entity': {}}, {'id': 'POJ/51/36.txt', 'distance': 0.8954625725746155, 'entity': {}}]"
 
file: ,POJ/55/214.txt
results: ,"[{'id': 'POJ/15/96.txt', 'distance': 0.9024014472961426, 'entity': {}}, {'id': 'POJ/99/1863.txt', 'distance': 0.9023834466934204, 'entity': {}}, {'id': 'POJ/5/202.txt', 'distance': 0.9023553729057312, 'entity': {}}, {'id': 'POJ/73/1427.txt', 'distance': 0.9015730619430542, 'entity': {}}, {'id': 'POJ/35/714.txt', 'distance': 0.901078462600708, 'entity': {}}, {'id': 'POJ/29/128.txt', 'distance': 0.9008412957191467, 'entity': {}}, {'id': 'POJ/29/207.txt', 'distance': 0.899640679359436, 'entity': {}}, {'id': 'POJ/59/568.txt', 'distance': 0.8996329307556152, 'entity': {}}, {'id': 'POJ/46/183.txt', 'distance': 0.8993760347366333, 'entity': {}}, {'id': 'POJ/15/1613.txt', 'distance': 0.899258553981781, 'entity': {}}]"
 
file: ,POJ/55/767.txt
results: ,"[{'id': 'POJ/71/969.txt', 'distance': 0.8723617792129517, 'entity': {}}, {'id': 'POJ/99/2713.txt', 'distance': 0.8567355275154114, 'entity': {}}, {'id': 'POJ/51/56.txt', 'distance': 0.8563585877418518, 'entity': {}}, {'id': 'POJ/95/921.txt', 'distance': 0.8549791574478149, 'entity': {}}, {'id': 'POJ/83/3964.txt', 'distance': 0.8544317483901978, 'entity': {}}, {'id': 'POJ/69/189.txt', 'distance': 0.8525439500808716, 'entity': {}}, {'id': 'POJ/103/486.txt', 'distance': 0.8509110808372498, 'entity': {}}, {'id': 'POJ/36/1139.txt', 'distance': 0.8508721590042114, 'entity': {}}, {'id': 'POJ/95/470.txt', 'distance': 0.8507939577102661, 'entity': {}}, {'id': 'POJ/75/739.txt', 'distance': 0.8498908877372742, 'entity': {}}]"
 
file: ,POJ/97/3341.txt
results: ,"[{'id': 'POJ/13/1946.txt', 'distance': 0.6788935661315918, 'entity': {}}, {'id': 'POJ/13/242.txt', 'distance': 0.6534988880157471, 'entity': {}}, {'id': 'POJ/13/743.txt', 'distance': 0.6496443748474121, 'entity': {}}, {'id': 'POJ/14/292.txt', 'distance': 0.6167302131652832, 'entity': {}}, {'id': 'POJ/14/86.txt', 'distance': 0.615206241607666, 'entity': {}}, {'id': 'POJ/22/606.txt', 'distance': 0.6055634021759033, 'entity': {}}, {'id': 'POJ/25/1143.txt', 'distance': 0.5962200164794922, 'entity': {}}, {'id': 'POJ/5/742.txt', 'distance': 0.595443844795227, 'entity': {}}, {'id': 'POJ/22/514.txt', 'distance': 0.5820457339286804, 'entity': {}}, {'id': 'POJ/22/909.txt', 'distance': 0.5756216049194336, 'entity': {}}]"
 
file: ,POJ/63/1349.txt
results: ,"[{'id': 'POJ/14/820.txt', 'distance': 0.9482156038284302, 'entity': {}}, {'id': 'POJ/102/73.txt', 'distance': 0.8640090227127075, 'entity': {}}, {'id': 'POJ/22/1039.txt', 'distance': 0.8632797002792358, 'entity': {}}, {'id': 'POJ/8/793.txt', 'distance': 0.8618278503417969, 'entity': {}}, {'id': 'POJ/104/104.txt', 'distance': 0.8595731854438782, 'entity': {}}, {'id': 'POJ/11/369.txt', 'distance': 0.8533158898353577, 'entity': {}}, {'id': 'POJ/63/993.txt', 'distance': 0.8530141115188599, 'entity': {}}, {'id': 'POJ/76/1134.txt', 'distance': 0.8530051112174988, 'entity': {}}, {'id': 'POJ/81/1118.txt', 'distance': 0.8521010875701904, 'entity': {}}, {'id': 'POJ/99/1565.txt', 'distance': 0.8517435789108276, 'entity': {}}]"
 
file: ,POJ/63/1604.txt
results: ,"[{'id': 'POJ/13/1931.txt', 'distance': 0.8708782196044922, 'entity': {}}, {'id': 'POJ/25/1143.txt', 'distance': 0.8387454152107239, 'entity': {}}, {'id': 'POJ/14/292.txt', 'distance': 0.8332672119140625, 'entity': {}}, {'id': 'POJ/22/606.txt', 'distance': 0.8069270253181458, 'entity': {}}, {'id': 'POJ/13/743.txt', 'distance': 0.806728720664978, 'entity': {}}, {'id': 'POJ/22/242.txt', 'distance': 0.8031047582626343, 'entity': {}}, {'id': 'POJ/14/1188.txt', 'distance': 0.8019748330116272, 'entity': {}}, {'id': 'POJ/22/252.txt', 'distance': 0.8001882433891296, 'entity': {}}, {'id': 'POJ/22/909.txt', 'distance': 0.7988677024841309, 'entity': {}}, {'id': 'POJ/13/242.txt', 'distance': 0.7913243174552917, 'entity': {}}]"
 
file: ,POJ/90/1290.txt
results: ,"[{'id': 'POJ/12/1378.txt', 'distance': 0.6025339961051941, 'entity': {}}, {'id': 'POJ/101/327.txt', 'distance': 0.5777416229248047, 'entity': {}}, {'id': 'POJ/92/1451.txt', 'distance': 0.5743075609207153, 'entity': {}}, {'id': 'POJ/92/1449.txt', 'distance': 0.573188841342926, 'entity': {}}, {'id': 'POJ/101/250.txt', 'distance': 0.573063313961029, 'entity': {}}, {'id': 'POJ/92/1450.txt', 'distance': 0.5729740858078003, 'entity': {}}, {'id': 'POJ/26/930.txt', 'distance': 0.5719466805458069, 'entity': {}}, {'id': 'POJ/101/678.txt', 'distance': 0.5701562762260437, 'entity': {}}, {'id': 'POJ/41/956.txt', 'distance': 0.5692164301872253, 'entity': {}}, {'id': 'POJ/41/209.txt', 'distance': 0.5650050640106201, 'entity': {}}]"
 
file: ,POJ/90/1256.txt
results: ,"[{'id': 'POJ/18/1153.txt', 'distance': 0.7300503253936768, 'entity': {}}, {'id': 'POJ/59/279.txt', 'distance': 0.7229458093643188, 'entity': {}}, {'id': 'POJ/102/805.txt', 'distance': 0.7211911678314209, 'entity': {}}, {'id': 'POJ/42/84.txt', 'distance': 0.7192238569259644, 'entity': {}}, {'id': 'POJ/98/1670.txt', 'distance': 0.7187626957893372, 'entity': {}}, {'id': 'POJ/27/1481.txt', 'distance': 0.7184352278709412, 'entity': {}}, {'id': 'POJ/42/128.txt', 'distance': 0.7184087038040161, 'entity': {}}, {'id': 'POJ/85/1975.txt', 'distance': 0.7172499299049377, 'entity': {}}, {'id': 'POJ/13/1627.txt', 'distance': 0.7166482210159302, 'entity': {}}, {'id': 'POJ/94/4.txt', 'distance': 0.7163888216018677, 'entity': {}}]"
 
file: ,POJ/90/342.txt
results: ,"[{'id': 'POJ/22/1059.txt', 'distance': 0.8716270327568054, 'entity': {}}, {'id': 'POJ/25/946.txt', 'distance': 0.866247296333313, 'entity': {}}, {'id': 'POJ/5/235.txt', 'distance': 0.8604633808135986, 'entity': {}}, {'id': 'POJ/25/370.txt', 'distance': 0.8503764867782593, 'entity': {}}, {'id': 'POJ/22/377.txt', 'distance': 0.8445414304733276, 'entity': {}}, {'id': 'POJ/25/39.txt', 'distance': 0.8275673389434814, 'entity': {}}, {'id': 'POJ/25/119.txt', 'distance': 0.8218676447868347, 'entity': {}}, {'id': 'POJ/51/845.txt', 'distance': 0.8158129453659058, 'entity': {}}, {'id': 'POJ/61/1319.txt', 'distance': 0.8154540657997131, 'entity': {}}, {'id': 'POJ/5/820.txt', 'distance': 0.8152532577514648, 'entity': {}}]"
 
file: ,POJ/90/1857.txt
results: ,"[{'id': 'POJ/22/1059.txt', 'distance': 0.9248341917991638, 'entity': {}}, {'id': 'POJ/25/370.txt', 'distance': 0.8873689770698547, 'entity': {}}, {'id': 'POJ/14/254.txt', 'distance': 0.8813870549201965, 'entity': {}}, {'id': 'POJ/25/119.txt', 'distance': 0.8753615617752075, 'entity': {}}, {'id': 'POJ/14/1381.txt', 'distance': 0.8737843036651611, 'entity': {}}, {'id': 'POJ/22/377.txt', 'distance': 0.8732163906097412, 'entity': {}}, {'id': 'POJ/5/235.txt', 'distance': 0.8713700175285339, 'entity': {}}, {'id': 'POJ/5/128.txt', 'distance': 0.8626211881637573, 'entity': {}}, {'id': 'POJ/14/486.txt', 'distance': 0.8612310886383057, 'entity': {}}, {'id': 'POJ/76/1281.txt', 'distance': 0.8581344485282898, 'entity': {}}]"
 
file: ,POJ/46/1.txt
results: ,"[{'id': 'POJ/14/846.txt', 'distance': 0.7687807679176331, 'entity': {}}, {'id': 'POJ/28/1949.txt', 'distance': 0.7676357626914978, 'entity': {}}, {'id': 'POJ/9/241.txt', 'distance': 0.7659925222396851, 'entity': {}}, {'id': 'POJ/4/250.txt', 'distance': 0.7636752128601074, 'entity': {}}, {'id': 'POJ/82/2164.txt', 'distance': 0.7558067440986633, 'entity': {}}, {'id': 'POJ/27/1455.txt', 'distance': 0.7536250352859497, 'entity': {}}, {'id': 'POJ/102/945.txt', 'distance': 0.7511502504348755, 'entity': {}}, {'id': 'POJ/33/1040.txt', 'distance': 0.7501454949378967, 'entity': {}}, {'id': 'POJ/50/2320.txt', 'distance': 0.7472987174987793, 'entity': {}}, {'id': 'POJ/2/1182.txt', 'distance': 0.7467985153198242, 'entity': {}}]"
 
file: ,POJ/79/1242.txt
results: ,"[{'id': 'POJ/25/584.txt', 'distance': 0.8998005986213684, 'entity': {}}, {'id': 'POJ/14/753.txt', 'distance': 0.8468166589736938, 'entity': {}}, {'id': 'POJ/14/282.txt', 'distance': 0.7937957048416138, 'entity': {}}, {'id': 'POJ/87/924.txt', 'distance': 0.7770642638206482, 'entity': {}}, {'id': 'POJ/3/2754.txt', 'distance': 0.7745569348335266, 'entity': {}}, {'id': 'POJ/74/1429.txt', 'distance': 0.7730169892311096, 'entity': {}}, {'id': 'POJ/72/2057.txt', 'distance': 0.7667973041534424, 'entity': {}}, {'id': 'POJ/86/375.txt', 'distance': 0.7665151357650757, 'entity': {}}, {'id': 'POJ/94/326.txt', 'distance': 0.7658453583717346, 'entity': {}}, {'id': 'POJ/76/1824.txt', 'distance': 0.7657744884490967, 'entity': {}}]"
 
file: ,POJ/79/393.txt
results: ,"[{'id': 'POJ/14/753.txt', 'distance': 0.8628016114234924, 'entity': {}}, {'id': 'POJ/25/584.txt', 'distance': 0.8442022800445557, 'entity': {}}, {'id': 'POJ/72/1065.txt', 'distance': 0.8421939015388489, 'entity': {}}, {'id': 'POJ/85/70.txt', 'distance': 0.8261342644691467, 'entity': {}}, {'id': 'POJ/30/130.txt', 'distance': 0.8258436322212219, 'entity': {}}, {'id': 'POJ/100/728.txt', 'distance': 0.8257693648338318, 'entity': {}}, {'id': 'POJ/84/834.txt', 'distance': 0.8256733417510986, 'entity': {}}, {'id': 'POJ/15/1676.txt', 'distance': 0.8251659870147705, 'entity': {}}, {'id': 'POJ/85/198.txt', 'distance': 0.8240867257118225, 'entity': {}}, {'id': 'POJ/82/1184.txt', 'distance': 0.8239896893501282, 'entity': {}}]"
 
file: ,POJ/41/111.txt
results: ,"[{'id': 'POJ/26/137.txt', 'distance': 0.9062676429748535, 'entity': {}}, {'id': 'POJ/101/591.txt', 'distance': 0.905198872089386, 'entity': {}}, {'id': 'POJ/88/26.txt', 'distance': 0.9040533900260925, 'entity': {}}, {'id': 'POJ/41/329.txt', 'distance': 0.9038189649581909, 'entity': {}}, {'id': 'POJ/88/121.txt', 'distance': 0.9025402665138245, 'entity': {}}, {'id': 'POJ/19/2749.txt', 'distance': 0.9017592072486877, 'entity': {}}, {'id': 'POJ/75/660.txt', 'distance': 0.900865375995636, 'entity': {}}, {'id': 'POJ/26/124.txt', 'distance': 0.8998572826385498, 'entity': {}}, {'id': 'POJ/23/467.txt', 'distance': 0.8998531699180603, 'entity': {}}, {'id': 'POJ/19/1817.txt', 'distance': 0.8995391130447388, 'entity': {}}]"
 
file: ,POJ/41/709.txt
results: ,"[{'id': 'POJ/17/1317.txt', 'distance': 0.9151591062545776, 'entity': {}}, {'id': 'POJ/20/931.txt', 'distance': 0.9149595499038696, 'entity': {}}, {'id': 'POJ/20/8.txt', 'distance': 0.9147071242332458, 'entity': {}}, {'id': 'POJ/20/344.txt', 'distance': 0.9138643741607666, 'entity': {}}, {'id': 'POJ/20/538.txt', 'distance': 0.9132953882217407, 'entity': {}}, {'id': 'POJ/20/745.txt', 'distance': 0.9125860929489136, 'entity': {}}, {'id': 'POJ/20/599.txt', 'distance': 0.9112977385520935, 'entity': {}}, {'id': 'POJ/20/746.txt', 'distance': 0.9103689193725586, 'entity': {}}, {'id': 'POJ/20/590.txt', 'distance': 0.9102427959442139, 'entity': {}}, {'id': 'POJ/20/468.txt', 'distance': 0.909196674823761, 'entity': {}}]"
 
file: ,POJ/41/535.txt
